variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
TXx,OR,41,23.94401915110197,8.762550865290942,9.818310172433323,36.60838834548717,0.35671526642467394,36
TXx,PA,42,25.58405998791107,7.685832336775505,10.86707095402515,35.97276275594221,0.32687942121456476,67
TXx,RI,44,24.747016985461812,7.526886829755425,11.888675643170608,35.57232160860471,0.2745001594569972,5
TXx,SC,45,31.48568064985193,5.262247391346112,22.042340314275627,39.02545914470103,0.21658517060890345,46
TXx,SD,46,26.74665243077042,10.081974848452614,8.511055270425762,40.855706021148855,0.3571799225698795,66
TXx,TN,47,29.542182520983594,6.083337839890357,18.00500291907561,38.1073036949915,0.23599439266761016,95
TXx,TX,48,33.87842909939089,5.247829949951649,24.191770616804806,41.56711042736732,0.24930883377142046,254
TXx,UT,49,25.118515483594386,9.195855352258501,9.056989612029358,38.166202279886676,0.31848108509230105,29
TXx,VT,50,22.355866841309858,9.012763645450924,6.32814819806281,34.7614255051875,0.43578603944134187,14
TXx,VA,51,28.915291423047677,6.108110307296478,17.058650207437317,37.51766107169574,0.2595140272167191,133
TXx,WA,53,22.030242843450168,9.368557343320308,7.222748677080058,35.931632423651784,0.4057917691994063,39
TXx,WV,54,27.43935321953297,6.208326498196631,15.213881015334499,35.92488665951761,0.27168920131290925,55
TXx,WI,55,23.088000846808896,10.376482767878727,4.322760297055873,37.0283644152612,0.4122809016628928,72
TXx,WY,56,22.647353646947042,9.270857924370807,7.340222922896949,35.8830736700251,0.3409830937325773,23
